Vernier Format 2
Wooden_Ball1.cmbl 9/26/16 3:43 PM .
VideoAnalysis
Time	X	Y	X Velocity	Y Velocity
t	X	Y	Vx	Vy
s	m	m	m/s	m/s

1.56833333333	0.180626236007	0	0.282229018462	-1.07329401396
1.60166666667	0.191915402439	-0.033893540118	0.239894395344	-1.21451546142
1.635	0.191915402439	-0.0677869094766	0.276583638406	-1.55344934008
1.66833333333	0.214493649922	-0.135573818953	0.216374764981	-1.95828811649
1.70166666667	0.214493649922	-0.20336072843	-0.0376308393617	-2.26897790481
1.735	0.203204483491	-0.282445427693	-0.0752611806976	-2.67381594147
1.76833333333	0.203204483491	-0.384125706528	0.0470381934576	-3.00333609078
1.80166666667	0.214493649922	-0.485806156122	0	-3.25753650327
1.835	0.203204483491	-0.598784224744	-0.0564458321649	-3.57763997819
1.86833333333	0.203204483491	-0.723060083151	0.0564458321501	-3.92599020401
1.90166666667	0.214493649922	-0.858633902104	-0.0094076386925	-4.32141540791
1.935	0.203204483491	-1.01680347139	-0.084668748241	-4.57561496683
1.96833333333	0.203204483491	-1.16367490937	-0.0282229160782	-4.8392289232
2.00166666667	0.203204483491	-1.33314209768	-0.0094076386925	-5.2723120034
2.035	0.203204483491	-1.51390707578	0	-5.73363955834
2.06833333333	0.203204483491	-1.71726763345	0	-6.1290649042
2.10166666667	0.203204483491	-1.93192632242	0	-6.27970210136
2.135	0.203204483491	-2.13528688009	-0.00940756754333	-6.44916695635
2.16833333333	0.203204483491	-2.34994522755	-0.037630270174	-6.91990905096
2.20166666667	0.203204483491	-2.59849694437	-0.131706016753	-7.36241094032
2.235	0.191915402439	-2.84704934422	-0.163691974089	-7.62602706019
2.26833333333	0.191915402439	-3.10689885082	-0.188152382536	-7.86610364124
2.30166666667	0.180626236007	-3.37804648873	-0.263413741077	-8.02144953085
