Vernier Format 2
Big_Styro3.cmbl 9/26/16 3:49 PM .
VideoAnalysis
Time	X	Y	X Velocity	Y Velocity
t	X	Y	Vx	Vy
s	m	m	m/s	m/s

1.435	0.351979570868	-0.170443636	0.246005966606	-0.43557765613
1.46833333333	0.363333692403	-0.181806516443	0.137195635211	-0.530268791603
1.50166666667	0.363333692403	-0.2045323632	0.0510936327778	-0.62495954067
1.535	0.363333692403	-0.227258124086	0.0283855185111	-0.662835551222
1.56833333333	0.363333692403	-0.238621004528	0.0473094837492	-0.984785046925
1.60166666667	0.374687899808	-0.284072698043	-0.123002983292	-1.53399143589
1.635	0.351979570868	-0.352249980699	-0.198697770903	-1.82753322969
1.66833333333	0.351979570868	-0.409064554657	-0.018923679009	-2.01691643087
1.70166666667	0.351979570868	-0.477242009057	0.132464894355	-2.41461882065
1.735	0.363333692403	-0.579508276528	0.208159538849	-2.60400001838
1.76833333333	0.374687899808	-0.647685730928	0.0473089112882	-2.8786008155
1.80166666667	0.363333692403	-0.761314535356	-0.03784742957	-3.3804623702
1.835	0.363333692403	-0.886306563713	0.0946183950502	-3.54143808431
1.86833333333	0.374687899808	-0.999935539885	0.123003841992	-3.64559853711
1.90166666667	0.374687899808	-1.12492756824	0.0851562693064	-3.83498059344
1.935	0.374687899808	-1.24991942486	0.170312180826	-4.18533764823
1.96833333333	0.386042021343	-1.40900026628	0.246006896854	-4.42206532571
2.00166666667	0.397396228749	-1.54535517508	0.17031282485	-4.63038294004
2.035	0.397396228749	-1.71579855347	0.094618251928	-4.87657896948
2.06833333333	0.397396228749	-1.87487922316	0.179774664352	-5.00914877005
2.10166666667	0.408750436155	-2.04532311677	0.293316094369	-5.24587358532
2.135	0.420104557689	-2.22712920385	0.331163452406	-5.38790773065
2.16833333333	0.431458765095	-2.40893563443	0.331164096429	-5.41631836635
2.20166666667	0.442812972501	-2.59074240848	0.302778721034	-5.37844038078
2.235	0.454167179907	-2.76118561513	0.217622022379	-5.50153682132
2.26833333333	0.454167179907	-2.95435492614	0.198697699323	-5.70986058935
2.30166666667	0.465521301441	-3.14752458064	0.236545057337	-5.73826836294
2.335	0.476875508847	-3.34069389165	0.119218877206	-5.63600020661
2.36833333333	0.465521301441	-3.53386320267	0.203429442011	-5.24587387156
2.40166666667	0.488229716253	-3.68158099191	0.435244617159	-4.81029635815
