Vernier Format 2
Wooden_Ball3.cmbl 9/26/16 3:47 PM .
VideoAnalysis
Time	X	Y	X Velocity	Y Velocity
t	X	Y	Vx	Vy
s	m	m	m/s	m/s

1.56833333333	0.395176530041	-0.0451976474844	0.131725282298	-0.583806931586
1.60166666667	0.395176530041	-0.0564972301395	0.206996841686	-0.856874913263
1.635	0.417758019206	-0.101694877624	0.084680264161	-1.05084795119
1.66833333333	0.406467231928	-0.12429387215	-0.169361168729	-1.3088512458
1.70166666667	0.395176530041	-0.180790931506	-0.141133987062	-1.78907667726
1.735	0.395176530041	-0.248587573516	-0.0564536517519	-2.14689280982
1.76833333333	0.395176530041	-0.327683627398	-0.0470448758332	-2.41996235688
1.80166666667	0.395176530041	-0.406779681279	-0.122316862175	-2.75894499765
1.835	0.383885742763	-0.508474558903	-0.122316862185	-3.18267351225
1.86833333333	0.383885742763	-0.621468848398	-0.0470449469932	-3.54990610574
1.90166666667	0.383885742763	-0.745762720548	-0.0470449469957	-3.89830606163
1.935	0.383885742763	-0.881356004569	-0.112907872797	-4.22787152982
1.96833333333	0.372594955484	-1.02824852968	-0.0940898939874	-4.53860549835
2.00166666667	0.372594955484	-1.18644063744	0.0470449469909	-4.79284354629
2.035	0.383885742763	-1.3446327452	-0.00940898939917	-5.13182632969
2.06833333333	0.372594955484	-1.52542367671	-0.0846809045883	-5.55555470159
2.10166666667	0.372594955484	-1.71751402009	-0.0376358864365	-5.92278672588
2.135	0.372594955484	-1.92090377533	-0.0470446623511	-6.261772498
2.16833333333	0.372594955484	-2.13559328402	-0.122315937095	-6.58192534716
2.20166666667	0.361304253598	-2.36158220458	-0.131724926494	-6.85499275952
2.235	0.361304253598	-2.58757078357	-0.0752716305472	-7.25047132142
2.26833333333	0.361304253598	-2.84745793974	-0.135489361951	-7.55932088745
2.30166666667	0.350013466319	-3.09604534247	-0.136430346284	-7.75423320897
2.335	0.350013466319	-3.36723156895	-0.0752719151905	-7.96609618583
