Vernier Format 2
Untitled.cmbl 9/19/16 4:24 PM .
VideoAnalysis
Time	X	Y	X Velocity	Y Velocity
t	X	Y	Vx	Vy
s	m	m	m/s	m/s

0.433333333333	0.0228567696884	-0.0342851545327	0.0190473080737	-0.533324626064
0.466666666667	0.0228567696884	-0.0571419242211	0.0666655782579	-0.538086453082
0.5	0.0228567696884	-0.0685703090653	0.165711580241	-0.685703090653
0.533333333333	0.0342851545327	-0.0457135393769	0.228567696884	-2.19996408251
0.566666666667	0.0457135393769	-0.228567696884	0.0952365403685	-3.37137352904
0.6	0.0457135393769	-0.319994775638	-0.15237846459	-3.21899506446
0.633333333333	0.0228567696884	-0.445707008925	-0.0761892322948	-2.8951908272
0.666666666667	0.0342851545327	-0.502848933146	0.171425772663	-2.7904306328
0.7	0.0457135393769	-0.605704396744	0.133331156516	-3.4380391073
0.733333333333	0.0457135393769	-0.742845014874	0.0190473080737	-3.86660353896
0.766666666667	0.0457135393769	-0.868557248161	-0.0666655782579	-4.18088412218
0.8	0.0342851545327	-1.01712625114	0.0380946161474	-4.55230662961
0.833333333333	0.0457135393769	-1.17712363895	0.209520388811	-4.79992163457
0.866666666667	0.0571419242211	-1.33712102677	0.161902118626	-5.04753663953
0.9	0.0571419242211	-1.50854679944	0.0857128863316	-5.44753010908
0.933333333333	0.0571419242211	-1.70282934179	0.133331156516	-5.81895261652
0.966666666667	0.0685703090653	-1.8856834993	0.123807502479	-6.41894282084
1	0.0685703090653	-2.13710796587	0.0399993469548	-6.79417478989
1.03333333333	0.0685703090653	-2.36567566275	0.0142854810553	-6.49037022611
1.06666666667	0.0685703090653	-2.55995820511	2.31296463464E-17	-6.1522805078
