Vernier Format 2
Big_Styro4.cmbl 9/26/16 3:49 PM .
VideoAnalysis
Time	X	Y	X Velocity	Y Velocity
t	X	Y	Vx	Vy
s	m	m	m/s	m/s

1.435	0.374706186426	-0.159088360687	-0.227096844374	-1.02271125819
1.46833333333	0.363351344208	-0.193178735959	-0.0993548694036	-1.05111972529
1.50166666667	0.363351344208	-0.227269111231	0.056774211085	-1.13634534144
1.535	0.374706186426	-0.261359486503	0.0283871055436	-1.41096120383
1.56833333333	0.363351344208	-0.318176635497	0.0473115563232	-1.78974312737
1.60166666667	0.374706186426	-0.386357386042	0.132472014196	-2.05489154019
1.635	0.374706186426	-0.454538136586	0.160856543479	-2.32950854763
1.66833333333	0.386060685141	-0.53408231693	0.160856543472	-2.77457735964
1.70166666667	0.386060685141	-0.647716958421	0.123009645689	-3.02078414652
1.735	0.39741552736	-0.738624396812	0.0189244507783	-3.18176621194
1.76833333333	0.386060685141	-0.852259038303	-0.0473118425742	-3.522670537
1.80166666667	0.386060685141	-0.977256937841	0.104085767417	-3.7688790414
1.835	0.39741552736	-1.10225500913	0.151396751246	-4.04349669302
1.86833333333	0.39741552736	-1.24997994002	0.15139446121	-4.22341780776
1.90166666667	0.408770026075	-1.38634144111	0.0946211088741	-4.33705139006
1.935	0.408770026075	-1.53406620024	-0.085158740371	-4.57379079924
1.96833333333	0.39741552736	-1.69315473268	-0.113544987146	-4.76318258385
2.00166666667	0.39741552736	-1.85224309337	-0.0283862467882	-4.94310241062
2.035	0.39741552736	-2.02269488385	0.0283862467861	-5.1135529991
2.06833333333	0.39741552736	-2.19314667434	0.123007069409	-5.28400258521
2.10166666667	0.408770026075	-2.37496155112	0.132469437925	-5.45445660845
2.135	0.408770026075	-2.55677711491	0.0756978031105	-5.61544110713
2.16833333333	0.408770026075	-2.74995576499	0.14193524148	-5.76695207287
2.20166666667	0.420124868294	-2.94313441507	0.170322347025	-5.87111713234
2.235	0.420124868294	-3.13631306516	0.208170962328	-6.07944925522
2.26833333333	0.431479710512	-3.35221891834	0.300899540241	-6.17035766649
2.30166666667	0.442834209227	-3.55676099822	0.326447563111	-6.03683811066
2.335	0.454189051446	-3.74993999181	0.340642976553	-5.90900181581
