Vernier Format 2
Untitled.cmbl 10/5/16 11:27 AM .
Latest
Time	Position	Velocity	Acceleration
4.8	0.7280175	-0.162925	-1.36024907407
4.85	0.718242	-0.228761944444	-1.19573611111
4.9	0.704865	-0.286214444444	-0.949019598765
4.95	0.6889155	-0.326993333333	-0.6302625
5	0.6714225	-0.349764722222	-0.293667283951
5.05	0.6532435	-0.355100277778	0.0233959876543
5.1	0.6354075	-0.34643	0.321086111111
5.15	0.618086	-0.323753888889	0.627033641975
5.2	0.602308	-0.2838325	0.927793827161
5.25	0.5891025	-0.2289525	1.18139151235
5.3	0.578984	-0.162925	1.36612453704
5.35	0.572467	-0.0887988888889	1.46542515432
5.4	0.570066	-0.0129577777778	1.48305154321
5.45	0.5712665	0.0612636111111	1.44859274691
5.5	0.57624	0.133579444444	1.36374259259
5.55	0.584815	0.200464444444	1.20933966049
5.6	0.5966485	0.257916944444	0.977020679012
5.65	0.611226	0.300506111111	0.689228858025
5.7	0.627347	0.327088611111	0.38846867284
5.75	0.644497	0.338998333333	0.0903550925926
5.8	0.6618185	0.336044722222	-0.207652623457
5.85	0.6786255	0.318894722222	-0.515399845679
5.9	0.6944035	0.284785277778	-0.820976851852
5.95	0.7077805	0.234573888889	-1.07584490741
6	0.718242	0.173977222222	-1.2563433642
6.05	0.725445	0.10633	-1.36914166667
6.1	0.7290465	0.0344905555556	-1.41651589506
6.15	0.728875	-0.0374441666667	-1.40693518519
6.2	0.7252735	-0.108235555556	-1.34055833333
6.25	0.717899	-0.174548888889	-1.20018240741
6.3	0.7074375	-0.231334444444	-0.988612808642
6.35	0.694232	-0.2752575	-0.731204012346
6.4	0.6793115	-0.304507777778	-0.462573611111
6.45	0.663362	-0.321753055556	-0.184309567901
6.5	0.646555	-0.324230277778	0.118885493827
6.55	0.6302625	-0.310033888889	0.425044753086
6.6	0.614999	-0.28126	0.715800771605
6.65	0.6014505	-0.236479444444	0.959182561728
6.7	0.590989	-0.181980555556	1.12957098765
6.75	0.5831	-0.122050833333	1.25650216049
6.8	0.5784695	-0.0551658333333	1.34447530864
6.85	0.5774405	0.0150538888889	1.3676066358
6.9	0.580013	0.0845113888889	1.31742700617
6.95	0.5860155	0.150157777778	1.18684351852
7	0.595448	0.205990555556	0.990518364198
7.05	0.60711	0.249913611111	0.768838734568
7.1	0.62083	0.283260833333	0.530485493827
7.15	0.635922	0.303936111111	0.267148302469
7.2	0.6517	0.311653611111	-0.0299066358025
7.25	0.667821	0.30184	-0.341676697531
7.3	0.68257	0.275543333333	-0.613906481481
7.35	0.6957755	0.238099166667	-0.834950925926
7.4	0.7067515	0.190746111111	-1.02005447531
7.45	0.715155	0.135294444444	-1.17631003086
7.5	0.720643	0.0715536111111	-1.28804969136
7.55	0.7225295	0.00295361111111	-1.31885617284
7.6	0.7208145	-0.0636455555556	-1.26947052469
7.65	0.7160125	-0.126147777778	-1.16133024691
7.7	0.707952	-0.182075833333	-0.998352314815
7.75	0.697319	-0.226951666667	-0.804991358025
7.8	0.684971	-0.2632525	-0.587334567901
7.85	0.670565	-0.288024722222	-0.320980246914
7.9	0.655473	-0.296409166667	-0.0313887345679
7.95	0.640381	-0.2906925	0.249786574074
8	0.6258035	-0.270207777778	0.503807716049
8.05	0.612941	-0.238575555556	0.719664814815
8.1	0.601622	-0.197796666667	0.918160185185
8.15	0.592704	-0.146060833333	1.09156574074
8.2	0.5867015	-0.0866075	1.21278024691
8.25	0.583786	-0.0214375	1.2563962963
8.3	0.5846435	0.0424938888889	1.21950262346
8.35	0.588245	0.101947222222	1.13793425926
8.4	0.5949335	0.15778	1.01523765432
8.45	0.604366	0.205418888889	0.846172530864
8.5	0.6158565	0.24353	0.642648611111
8.55	0.629062	0.271636944444	0.393761882716
8.6	0.6436395	0.284785277778	0.107028703704
8.65	0.658217	0.281736388889	-0.169806172839
8.7	0.67228	0.266301388889	-0.416416820988
8.75	0.685314	0.238861388889	-0.63539691358
8.8	0.6964615	0.202560555556	-0.841408641975
8.85	0.7060655	0.154635833333	-1.03217592593
8.9	0.712411	0.09604	-1.14952638889
8.95	0.7156695	0.036015	-1.18504382716
9	0.7160125	-0.0243911111111	-1.16805262346
9.05	0.713097	-0.0818436111111	-1.11575570988
9.1	0.7077805	-0.1372	-1.02624753086
9.15	0.6992055	-0.187411388889	-0.8703625
9.2	0.6885725	-0.226761111111	-0.655722839506
9.25	0.676053	-0.254010555556	-0.411864660494
9.3	0.662676	-0.268492777778	-0.155408641975
9.35	0.648613	-0.268873888889	0.0890847222222
9.4	0.6354075	-0.258583888889	0.314522530864
9.45	0.6223735	-0.237908611111	0.544036111111
9.5	0.6110545	-0.203894444444	0.761798765432
9.55	0.601622	-0.1603525	0.943885185185
9.6	0.5945905	-0.106996944444	1.06642299383
9.65	0.5908175	-0.0504019444444	1.11522638889
9.7	0.589617	0.00581194444444	1.12496589506
9.75	0.591332	0.0629786111111	1.1017287037
9.8	0.5959625	0.118239722222	1.02243641975
9.85	0.603337	0.168451111111	0.871315277778
9.9	0.613284	0.207705555556	0.666203395062
9.95	0.624603	0.235050277778	0.451563734568
10	0.6371225	0.252771944444	0.234489197531
10.05	0.650328	0.259155555556	0.00534614197531
10.1	0.6635335	0.253343611111	-0.22681404321
10.15	0.676053	0.23667	-0.46177962963
10.2	0.687715	0.207324444444	-0.692298919753
10.25	0.697319	0.1654975	-0.877296604938
10.3	0.704522	0.116715277778	-0.997452469136
10.35	0.7091525	0.063455	-1.06160617284
10.4	0.7108675	0.00933722222222	-1.08786049383
10.45	0.7101815	-0.0464002777778	-1.07875617284
10.5	0.706237	-0.101470833333	-1.00237515432
10.55	0.69972	-0.149395555556	-0.862846141975
10.6	0.6909735	-0.189221666667	-0.685788271605
10.65	0.6803405	-0.218186111111	-0.496714814815
10.7	0.66885	-0.238670833333	-0.304783024691
10.75	0.656159	-0.250104166667	-0.0826799382716
10.8	0.6432965	-0.248389166667	0.16763595679
10.85	0.630777	-0.23324	0.414934722222
10.9	0.619458	-0.205418888889	0.628462808642
10.95	0.609854	-0.167974722222	0.788370679012
11	0.6024795	-0.124909166667	0.906303395062
11.05	0.597163	-0.0766986111111	0.999781481481
11.1	0.5945905	-0.0235336111111	1.05541311728
11.15	0.594762	0.0309652777778	1.05721280864
11.2	0.5976775	0.0849877777778	0.991947530864
11.25	0.6035085	0.133103055556	0.860464197531
11.3	0.6113975	0.171976388889	0.700926851852
11.35	0.6210015	0.203036944444	0.534508333333
11.4	0.6319775	0.226189444444	0.347340432099
11.45	0.6439825	0.239623611111	0.122537808642
11.5	0.656502	0.239623611111	-0.125396141975
11.55	0.668507	0.226094166667	-0.354486265432
11.6	0.679483	0.202465277778	-0.545994598765
11.65	0.689087	0.170261388889	-0.705426080247
11.7	0.6968045	0.130625833333	-0.833627623457
11.75	0.7022925	0.0863216666667	-0.940762191358
11.8	0.7057225	0.0357291666667	-1.01814891975
11.85	0.7060655	-0.0187697222222	-1.02196003086
11.9	0.7036645	-0.0697433333333	-0.952301388889
11.95	0.6988625	-0.115476666667	-0.841990895062
12	0.691831	-0.154254722222	-0.714689197531
12.05	0.683256	-0.187506666667	-0.568702469136
12.1	0.6727945	-0.213041111111	-0.381058179012
12.15	0.6614755	-0.227046944444	-0.161442901235
12.2	0.649642	-0.229619444444	0.0680706790123
12.25	0.63798	-0.219424722222	0.280645987654
12.3	0.627347	-0.199892777778	0.459291820988
12.35	0.617743	-0.173024444444	0.622269753086
12.4	0.6096825	-0.137485833333	0.773549691358
12.45	0.60368	-0.094325	0.891852932099
12.5	0.6000785	-0.0464955555556	0.963893518518
12.55	0.598878	0.00447805555556	0.976967746914
12.6	0.600593	0.0540225	0.926364660494
12.65	0.6045375	0.0982313888889	0.842996604938
12.7	0.61054	0.138724444444	0.740043672839
12.75	0.6186005	0.173691388889	0.601202777778
12.8	0.6282045	0.200940833333	0.416999074074
12.85	0.6391805	0.216661666667	0.203418055556
12.9	0.650328	0.220949166667	-0.00725169753086
12.95	0.661647	0.215423055556	-0.207705555556
13	0.67228	0.199606944444	-0.395614506173
13.05	0.681884	0.1757875	-0.576801080247
13.1	0.6902875	0.141773333333	-0.745125154321
13.15	0.6964615	0.0988030555556	-0.858399845679
13.2	0.7002345	0.0530697222222	-0.907414969136
13.25	0.701778	0.00666944444444	-0.916731018518
13.3	0.7009205	-0.0398261111111	-0.893123302469
13.35	0.697662	-0.0835586111111	-0.842149691358
13.4	0.692517	-0.125195	-0.75804058642
13.45	0.684971	-0.161972222222	-0.615970833333
13.5	0.6758815	-0.188554722222	-0.432455246914
13.55	0.665763	-0.205895277778	-0.231154475309
13.6	0.654787	-0.211326111111	-0.0338765432099
13.65	0.6443255	-0.208277222222	0.146039660494
13.7	0.6336925	-0.197415555556	0.335907098765
13.75	0.6240885	-0.17493	0.524980555556
13.8	0.6158565	-0.143774166667	0.685629475309
13.85	0.6093395	-0.104043333333	0.794510802469
13.9	0.605395	-0.0618352777778	0.847866358025
13.95	0.6031655	-0.018865	0.881001851852
14	0.603337	0.0270588888889	0.88835941358
14.05	0.6059095	0.0721252777778	0.846543055556
14.1	0.6107115	0.113475833333	0.758093518518
14.15	0.6174	0.150157777778	0.617452932099
14.2	0.6261465	0.177121388889	0.435948765432
14.25	0.635579	0.193223333333	0.258361574074
14.3	0.6456975	0.20237	0.088237808642
14.35	0.656159	0.202560555556	-0.0917842592593
14.4	0.6662775	0.194080833333	-0.286786111111
14.45	0.676053	0.1740725	-0.480835185185
14.5	0.6841135	0.143964722222	-0.631003549383
14.55	0.6906305	0.108616666667	-0.729774845679
14.6	0.6950895	0.0697433333333	-0.795939969136
14.65	0.697662	0.0288691666667	-0.847972222222
14.7	0.6981765	-0.0159113888889	-0.872479783951
14.75	0.6961185	-0.0612636111111	-0.833204166667
14.8	0.691831	-0.101851944444	-0.734485802469
14.85	0.685657	-0.135866111111	-0.604061111111
14.9	0.6779395	-0.162353333333	-0.464532098765
14.95	0.669193	-0.182456944444	-0.317433796296
15	0.6594175	-0.195128888889	-0.14746882716
15.05	0.649299	-0.198273055556	0.0455216049383
15.1	0.6391805	-0.191031944444	0.246928240741
15.15	0.629748	-0.172929166667	0.431343672839
15.2	0.621516	-0.145870277778	0.572143055556
15.25	0.614999	-0.113856944444	0.671655401235
15.3	0.6100255	-0.0784136111111	0.756664351852
15.35	0.6069385	-0.0379205555556	0.826322993827
15.4	0.606081	0.00581194444444	0.855488580247
15.45	0.607453	0.0505925	0.819600617284
15.5	0.6113975	0.0901327777778	0.728980864198
15.55	0.616714	0.123765833333	0.622005092593
15.6	0.623917	0.152920833333	0.496608950617
15.65	0.6323205	0.174358333333	0.347552160494
15.7	0.6415815	0.189031111111	0.168959259259
15.75	0.6517	0.192461111111	-0.0329766975309
15.8	0.661304	0.184648333333	-0.215486574074
15.85	0.6703935	0.169785	-0.372536111111
15.9	0.6786255	0.146727777778	-0.509577314815
15.95	0.685314	0.1174775	-0.617982253086
16	0.690459	0.0847019444444	-0.715324382716
16.05	0.6940605	0.0458286111111	-0.799486419753
16.1	0.695261	0.00238194444444	-0.829551851852
16.15	0.694232	-0.0399213888889	-0.796786882716
16.2	0.691145	-0.0792711111111	-0.717018209877
16.25	0.686	-0.112046666667	-0.619305555556
16.3	0.679826	-0.141011111111	-0.515982098765
16.35	0.6717655	-0.1654975	-0.373118364198
16.4	0.6628475	-0.179979722222	-0.195689969136
16.45	0.653415	-0.185505833333	-0.00804567901235
16.5	0.643811	-0.179789166667	0.161707561728
16.55	0.635236	-0.167879444444	0.303512654321
16.6	0.6268325	-0.1500625	0.450769753086
16.65	0.619801	-0.122813055556	0.592892438272
16.7	0.614313	-0.0892752777778	0.702250154321
16.75	0.6107115	-0.0512594444444	0.77476712963
16.8	0.6089965	-0.00952777777778	0.793346296296
16.85	0.609854	0.0305841666667	0.756558487654
16.9	0.612255	0.0665991666667	0.700662191358
16.95	0.6165425	0.100994444444	0.629627314815
17	0.622545	0.130625833333	0.531120679012
17.05	0.629748	0.155779166667	0.394608796296
17.1	0.6384945	0.171976388889	0.219033024691
17.15	0.6474125	0.177407222222	0.0455216049383
17.2	0.656502	0.175501666667	-0.110416358025
17.25	0.6652485	0.165973888889	-0.257885185185
17.3	0.673309	0.150253055556	-0.411070679012
17.35	0.6806835	0.125099722222	-0.561980092593
17.4	0.6861715	0.0919430555556	-0.667791358025
17.45	0.6899445	0.0560233333333	-0.72157037037
17.5	0.691831	0.0185791666667	-0.741155246914
17.55	0.691831	-0.0193413888889	-0.729880709877
17.6	0.689773	-0.0549752777778	-0.699656481481
17.65	0.686343	-0.0899422222222	-0.647624228395
17.7	0.6806835	-0.121955555556	-0.545994598765
17.75	0.6738235	-0.146346666667	-0.403077932099
17.8	0.665763	-0.163306111111	-0.236553549383
17.85	0.6570165	-0.169499166667	-0.0768574074074
17.9	0.648613	-0.169689722222	0.0608189814815
17.95	0.6398665	-0.164163611111	0.210616820988
18	0.631806	-0.149395555556	0.371212808642
18.05	0.624603	-0.126624166667	0.51921095679
18.1	0.618772	-0.0954683333333	0.624069444444
18.15	0.614999	-0.0618352777778	0.677583796296
18.2	0.612598	-0.02744	0.715112654321
18.25	0.6120835	0.0101947222222	0.73273904321
18.3	0.613627	0.0475436111111	0.709660648148
18.35	0.6168855	0.0832727777778	0.638149382716
18.4	0.622202	0.113285277778	0.523022067901
18.45	0.6285475	0.135675555556	0.398261111111
18.5	0.635922	0.153111388889	0.269477314815
18.55	0.644154	0.163306111111	0.126560648148
18.6	0.6525575	0.165878611111	-0.0221785493827
18.65	0.660961	0.161876944444	-0.18563287037
18.7	0.669193	0.147585277778	-0.35030462963
18.75	0.676053	0.125195	-0.480094135802
18.8	0.681884	0.0979455555556	-0.573148765432
18.85	0.686	0.0666944444444	-0.637090740741
18.9	0.6885725	0.0340141666667	-0.687535030864
18.95	0.6896015	-0.0025725	-0.71770632716
19	0.688401	-0.0404930555556	-0.689334722222
19.05	0.685314	-0.0736497222222	-0.612741975309
19.1	0.680855	-0.102328333333	-0.517093672839
19.15	0.6748525	-0.125385555556	-0.414881790123
19.2	0.668164	-0.143964722222	-0.305100617284
19.25	0.660275	-0.157303611111	-0.166047993827
19.3	0.652043	-0.161591111111	-0.00423456790123
19.35	0.643811	-0.15778	0.160066666667
19.4	0.635922	-0.145393888889	0.315898765432
19.45	0.6288905	-0.124432777778	0.434837191358
19.5	0.6234025	-0.100232222222	0.518522839506
19.55	0.618772	-0.0728875	0.599667746914
19.6	0.6158565	-0.0400166666667	0.667844290123
19.65	0.614656	-0.00447805555556	0.697327469136
19.7	0.615342	0.0322038888889	0.672078858025
19.75	0.618086	0.0646936111111	0.601393333333
19.8	0.6220305	0.0922288888889	0.522958549383
19.85	0.627347	0.117572777778	0.430359135803
19.9	0.6340355	0.136113833333	0.330804444446
19.95	0.6412385	0.149205	0.256911234571
20	0.6494705	0.158351666667	0.210902654324
