Vernier Format 2
Untitled.cmbl 10/5/16 11:29 AM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

5.55	0.595791	0.1946525	1.10262854938
5.6	0.6069385	0.261346944444	0.922712345679
5.65	0.6234025	0.300220277778	0.49348595679
5.7	0.6384945	0.306794444444	0.10634058642
5.75	0.654101	0.305651111111	-0.182086419753
5.8	0.669879	0.286500277778	-0.40900632716
5.85	0.682913	0.261728055556	-0.575424845679
5.9	0.6961185	0.231715555556	-0.784665432099
5.95	0.706923	0.184553055556	-1.00888580247
6	0.7149835	0.127386388889	-1.16784089506
6.05	0.7197855	0.06517	-1.26380679012
6.1	0.721672	-0.0008575	-1.30244722222
6.15	0.7197855	-0.0682188888889	-1.26396558642
6.2	0.7146405	-0.130625833333	-1.14672098765
6.25	0.7064085	-0.185315277778	-0.971409876543
6.3	0.695604	-0.228380833333	-0.772385185185
6.35	0.683256	-0.262490277778	-0.563197530864
6.4	0.6690215	-0.286786111111	-0.309070524691
6.45	0.6539295	-0.295456388889	-0.013550617284
6.5	0.6388375	-0.288310555556	0.284827623457
6.55	0.6244315	-0.265158055556	0.54493595679
6.6	0.611912	-0.231048611111	0.74729537037
6.65	0.6011075	-0.189698055556	0.925200154321
6.7	0.5925325	-0.138533888889	1.0891308642
6.75	0.586873	-0.0787947222222	1.20314660494
6.8	0.584472	-0.0146727777778	1.23760540123
6.85	0.585501	0.04802	1.19806512346
6.9	0.5894455	0.106711111111	1.11109768519
6.95	0.5963055	0.160924166667	0.980090740741
7	0.6059095	0.206371666667	0.813936882716
7.05	0.6174	0.241910277778	0.641166512346
7.1	0.6302625	0.270874722222	0.442194753086
7.15	0.6446685	0.291740555556	0.137570524691
7.2	0.660618	0.287834166667	-0.223267592593
7.25	0.674338	0.264014722222	-0.490151234568
7.3	0.687029	0.235050277778	-0.680547993827
7.35	0.6981765	0.197034444444	-0.871050617284
7.4	0.707266	0.147775833333	-1.05017283951
7.45	0.7132685	0.0897516666667	-1.17784506173
7.5	0.7163555	0.0282022222222	-1.24676265432
7.55	0.716527	-0.0402072222222	-1.20108225309
7.6	0.711725	-0.0971833333333	-1.04858487654
7.65	0.706237	-0.142630833333	-0.921918364198
7.7	0.697662	-0.188554722222	-0.798957098765
7.75	0.687029	-0.225617777778	-0.61824691358
7.8	0.674681	-0.252676666667	-0.389209722222
7.85	0.6611325	-0.2649675	-0.144187037037
7.9	0.6477555	-0.265920277778	0.083950308642
7.95	0.634207	-0.256964166667	0.318016049383
8	0.621516	-0.234859722222	0.560762654321
8.05	0.610197	-0.199988055556	0.781118981481
8.1	0.6011075	-0.154731111111	0.953412962963
8.15	0.594419	-0.101947222222	1.06208256173
8.2	0.5908175	-0.0461144444444	1.11210339506
8.25	0.5897885	0.0105758333333	1.1232191358
8.3	0.5918465	0.0676472222222	1.09251851852
8.35	0.5966485	0.121955555556	1.00671558642
8.4	0.6041945	0.1715	0.849613117284
8.45	0.614313	0.209325277778	0.63841404321
8.5	0.625632	0.235050277778	0.423880246914
8.55	0.6381515	0.251342777778	0.21135787037
8.6	0.6511855	0.256678333333	-0.0120155864198
8.65	0.6642195	0.2512475	-0.255609104938
8.7	0.6769105	0.231525	-0.503648919753
8.75	0.6878865	0.199130555556	-0.711989660494
8.8	0.6971475	0.157970555556	-0.861416975309
8.85	0.7040075	0.109950555556	-0.943302932099
8.9	0.7081235	0.0609777777778	-0.973738888889
8.95	0.7098385	0.0149586111111	-1.03445200617
9	0.7101815	-0.0409694444444	-1.10426944444
9.05	0.7060655	-0.101851944444	-1.04996111111
9.1	0.699377	-0.151110555556	-0.892011728395
9.15	0.690459	-0.190174444444	-0.727075308642
9.2	0.680169	-0.222283055556	-0.568014351852
9.25	0.6683355	-0.251819166667	-0.31769845679
9.3	0.6539295	-0.259250833333	0.0249839506173
9.35	0.64141	-0.245054444444	0.295731635802
9.4	0.629405	-0.225617777778	0.484328703704
9.45	0.618429	-0.196081666667	0.643495524691
9.5	0.609511	-0.159876111111	0.769791512346
9.55	0.602308	-0.118906666667	0.887988888889
9.6	0.5973345	-0.0710772222222	0.994541203704
9.65	0.5949335	-0.0176263888889	1.05408981481
9.7	0.595448	0.0382063888889	1.02984691358
9.75	0.5990495	0.0883225	0.936633487654
9.8	0.6045375	0.132245555556	0.822141358025
9.85	0.6124265	0.171309444444	0.684676697531
9.9	0.6220305	0.201703055556	0.521010648148
9.95	0.632835	0.224855555556	0.323573919753
